Comment	Sentiment	Score
일용 거짓말 거짓말 인가 제주도 하드 차기 주자	0	-2
예수 구원 대안 소망 경기 서울 게임 성남 경기 엇따 전국구 쩜명씨 전국구	1	1
언론 진실	1	1
정상	1	1
어자피 죄명이 감옥	0	-1
서민 월세 고통 감옥 천벌 시민 청산 복수	0	-2
소외 노심초사 마음	0	-1
눈물	0	-1
수익	1	1
공정 상식 바보 주가조작 수사	0	-1
청년 정책 개발 청년 희망 후손 편안 국가 변모 염원	1	2
거짓말	0	-1
최고 전망	1	1
희대 거짓말	0	-1
행복	1	1
고난	0	-1
윤수 아비 자동 반사 거짓말 지리	0	-1
도리 도리 부동시 대본 당구 장모 수사 군대	1	2
미크론 선관위 감방 함정	0	-1
세금 성남시 복지 정책 주민 만족도 세금 거짓말	0	-1
협박	0	-1
언론 웃픈 현실 진실 유투브	1	1
범인	0	-1
대장 특혜 비리 도둑 공금 카드 소고기 초밥	0	-1
도둑 허위 기재 초등	0	-1
갈라치 상대방 비난	0	-1
대장동 뿌리 여자 폭행 친척 설득 설득 변호 여성	0	-1
감옥	0	-1
희망	1	1
코로나 경제 전쟁 위기 기회 성장 동안 행정력 무식	0	-1
기본 소득	1	1
아드님 수통 불법 입원 탈영	0	-2
특기 임기응변 모면 술수 범죄자 특기	0	-1
김동현 사랑	1	1
청년 희망 청년 고용	1	1
부정	0	-1
거짓말	0	-1
이수희 변론 궁색 정보 팩트 소리 짜증	0	-1
성남시 한국 위기 경제 성장 수출 상승 코스피 시대 의심	0	-2
식견 판단 능력 전문가 조언 판단 걱정 본부장 비리 공정 몰염치	1	2
부끄러움	0	-1
재명이 도박 대장 사망 전과 음주 폭력 형수 사망 욕설 거짓말	0	-3
대장동 불법 대출 의혹 김건희 주가 조작 최은 의료 급여 사기 투기 김혜경 소고기 초밥 무시 싸움 검찰 카르텔 존재 조직	0	-2
피해	0	-1
부정 십새	0	-1
캠프 메세지 담당 김한규 여자 불법 촬영 침묵 무당	0	-1
희망 수고 누나	1	1
전과 민주 운동 훈장 상장 구독 감동 양심 지성	1	1
세기 교회 성장 문제 세기 보완 세기 초대 교회 역사 회복 인성 교육 영성 훈련 교회 교육 사회 교육 접목 마음 운동 실천 조목조목 항목 방방곡곡 학교 학부모 사회 협력 아이 성장 과정 인재 조율 교육 시스템 발전 희망	1	2
검찰 공화국 미국 사례 항명 정치인 최악 사례 검찰 충성 충성	1	1
호남 동서 통합 통합 기대 호남 결과 마찬가지	1	1
김동연 실망	0	-1
범죄	0	-1
전과자 거짓 천국 법치	0	-1
축하	1	1
희망	1	1
리죄명 감옥 가즈아	0	-1
범죄자 방식 범죄 인지 인지부조화 양심 마비 현상 공산주의 사상 말장난 거짓말 문제	0	-4
믿음 마인드	1	1
진흙탕 싸움 먼지 문제 제기 처벌	0	-2
필요 지혜 지혜 전문 분야	1	2
공감 옵티머스 카르텔 구독 사법부 검찰 로펌 눈물	0	-1
기본 문제 도덕 성인 세금 도둑	0	-1
지사 고생 지사 차기 대통 본부장 최고 게이트 법관 공짜 뇌물 이유 권순일 법관 수사 진실	1	2
범죄자	0	-1
이유 감옥 대장	0	-1
최고	1	1
청년 정책 개발 청년 희망 안정 국가 운영 기원	1	2
통합 얼마 광주 묘역 전두환 이름 비석 조롱 얼마 경상도 존경 존경	1	2
기축 통화 경제 전문가	1	1
시비	0	-1
최고	1	1
실망	0	-1
먼특겅 범죄 죄명 선수	0	-1
거짓 쇼쇼 악어 눈물	0	-2
억지 해명	0	-1
부족 분쾌 질문 태도	0	-1
김경진 변호사 유능 순리 믿음 복기왕 억어지	1	1
거짓말	0	-1
쫒기 불안	0	-1
정상 대표 정책	1	1
위기 극복	0	-1
망신	0	-1
승리 기호	0	-1
증오 촛불 시민 우리나라 민주주의 시민	0	-1
방송사 구독자 대국민 신뢰 의미	1	1
공약 원조 허경영 코로나 위기 생계 지원금 가계 부채 해결 정신 허경영	0	-1
거짓말	0	-1
범죄자 놀이 실제상황	0	-1
부정 부패 척결	0	-1
능력	1	1
신뢰	1	1
짲재명 도둑 생활비 파렴치 감옥	0	-2
거짓말 유혹	0	-1
국가 기대	1	1
기질 변화 안정 평화 화합	1	2
인성 교육 쌍놈	0	-1
선조 개자식	0	-1
위기	0	-1
폭군 민주주의	0	-1
일본 일본 한국 발전	1	1
피눈물	0	-1
복기왕 얼굴 채널 억지 소리	0	-1
이두아 호감	1	1
여당 유리 최근 실수 실패 구둣발 대표 실언 기타 여론 언론 호의 대표 참모 문제 일화 정신 대표 과거 보수당 책임 조사 철저 위축 과거 변화 개혁 논리 합리 보수 진심 이제 과거	0	-1
거짓말 거짓말 진저리	0	-3
정신 남국 편듦ᆢ 섞엏다 노름	0	-1
자존심 마음 상처	0	-1
족발 열차 협박 매수	0	-1
자식 살인자	0	-1
한번 최악 실망 노소 사건 자극 단어 정서 관심	0	-2
존경 대장 의욕 거짓 눈빛	1	1
가짜 뉴스	0	-1
검찰 식구 수사 검찰 개혁 필요 캐비넷 협박 의심	0	-2
여론 조사 신뢰 여론 조사 업체	1	1
진성준 거진 사기 거짓말	0	-1
역정 모의	0	-1
무능 재앙	0	-1
아웃 거짓말	0	-1
거짓말	0	-1
걱정	0	-1
대장동 맞짱 제안 거짓 맞짱	0	-1
신천지 협조 거짓말	0	-1
최고	1	1
정상 사기 전과자 혈세 바늘 도둑 도둑 옛말	0	-1
진실 경제	1	1
백신 접종 오늘 개월 그동안 강제 중지 실내 체육 시설 처음 자유 민주주의 주변 미크론 감기 얼마 체육 시설 쫒겨 신체 자기 결정 보장	0	-1
교수 두환 찬야 공과 표현 찬양 맹목 혜경 찬양	1	1
공약 국인 이제 거짓말 공약 거짓말	0	-2
부정 신고	0	-1
편안 필요 팩트 논리 최민희 응원	1	1
인정 차별 평등 중요	1	1
청렴 부패 공정 공작 능력 무능	1	1
방송 걱정	0	-1
엉터리 여론 조사 인구 미국 한국 여론 조사 기관	0	-1
진실 애기해ᆢ김 만배 ᆢ유동규 진실 애기 ᆢ이제와서 입맛 보도	1	2
특검 거부 범인 거부	0	-1
능력 아빠 아이 능력 아빠 아이 정치인 아이	1	2
마지막 몸통 박영수 시다바리 윤썩열 바보	0	-1
유시민 확답 감사	1	1
얼굴 이틀 스트레스	0	-1
그네 외투 홍준표 마스크 마스크 물결 신천지 간부 친구 전직 검사	1	1
외교 걱정 거짓말 왕따	0	-3
여호와 영광	1	1
거짓말 거짓 김건희	0	-2
호감 찰스 체력	1	1
능력	1	1
지식 인성 비방 검찰 듯이 착각 동의 현명 부패 상징 지식 우둔 거짓말 남비 혈안	0	-2
거짓말	0	-1
진실	1	1
환자	0	-1
보수 진영 도리 이해 준비 무식	1	1
전과 카드 김혜경 불법 도박 아들 누나 아들 악마 살인마 거짓 선택	0	-3
가치 대장동 결제	1	1
국익 도움 판단	1	1
힝쭝짱 존중	1	1
유시민 작가 존경	1	1
검찰 조사 감옥 증언 어이	0	-1
대갈통 한계	0	-1
실망 세금 월급 조롱 천지 공동체 언론 위선자 총체 공동체 바보	0	-2
바보	0	-1
유시민 이사장 존경	1	1
윤두환 팩트 체크 거짓말	0	-1
시청 의심	0	-1
돌이 여성 혐오	0	-1
패배 확실 이유 부동산 정책 흠결	0	-1
요양 급여 부정 수급 허위 학력 경력 위조 주가조작 대장 부산저축은행 지성 부산저축은행 재산 탕진 부산 경상도 수준	0	-2
옥이 이재선 다각도 압박 스트레스	0	-1
부족	0	-1
국가 망신	0	-1
굴욕 외교 사드 문제 의식	0	-1
의사 부동시 인정 사기	1	1
인터브후 대장동 사업 거짓 해명	0	-1
감옥	0	-1
직권 남용 내용 수사 필요 판사 연루 쓰레기 선관위 원장 법원 판사 가스 모가지 기부스 쌩까더	0	-1
특수 부검 동안 무소불위 권력 고압 언행 자유 서민 존중 공정 반칙 배신 혼란 갈등 전쟁 위인	1	1
운용 부대 바보 만일 러시아 혼자	0	-1
결산 입막음 협박 퇴임	0	-1
능력	1	1
한국 부채 비율 경고 뉴스 한참 언론사 거짓 뉴스 기재부 전달 보고서 팩트 한국 가계 부채 국가채무 얽메여 팩트 소리	0	-1
촛불 시위 횃불 시위 걱정	0	-1
무식 부끄러움 텍소노미 청약 만점	0	-1
도리 도리 줄리 아랫도리 쥴쥴	1	2
범인 아빠 가족 사줬잔아	0	-1
희생자 승리	0	-1
우크라이나 사태 러시아 문제 서방 책임 한반도 상황 발생 결국 이권 싸움 희생양 우크라이나 상황	0	-1
한번 초딩 수준 준비 국제 망신	0	-1
부끄러움 좀비 행진	0	-1
거짓말 능려이	0	-1
민주주의 정신 업적 칭찬	1	2
김건 소득	1	1
대장동 형수 전과 전후 맥락 부동산 자랑 종부세 졸부 국익 우선 시장 도지사 경험 국제 정세 리드 필요 경험 실수 희생 요구	0	-1
의혹 호감 여야 서민 국정 운영 경영 한국 페스탈로찌 기부 천사 박정희 정책 보좌 삼성 창업주 이병철 양아들	1	2
거짓말 범죄자	0	-2
민간 기업 이익 극대 법안 발의 권영세	1	1
법관 거짓 학교	0	-1
서로 대장동 몸통 정책 승부 승리 특검 진행 유권자 정책 얘기	0	-1
냄새 불당 죄명 지네 사기 비리 지네 식구 비리 거짓말	0	-1
짜장 어버버 동문서답 수박 공부 대본 바보	0	-1
양심선언 소리 이낙연 죄업 죄명	0	-1
윤미향 감옥	0	-1
악질 범죄 가족 처벌	0	-1
작가 표정 짐작 안정 여유	1	2
기대	1	1
법정 리더 자질 역량 확인 대본 암기 우선 탈락	1	1
논리 사고력 부족 부류 공통점	0	-1
마지막 유세 유능 경제 시민 승리 만세	0	-1
정상 지능	1	1
부정 뿌리	0	-1
신뢰	1	1
거짓 상담 건수 파렴치 사기	0	-1
거짓말 생활	0	-1
서방 품격	1	1
법치 수호 법치 말살 살쾡이 대선판 정상 심판 압도 성추행 생태 재탕 삼탕 네거티브 공작 사기 이제 조국 정경 윤미향 추미애 불법 징계위 박원순 오거돈 안희정 김경수 울산 부정 공작 원전 부정 부페 비리 궤멸	0	-2
국내 망신 국제 망신 거짓말	0	-3
서면 인터뷰 짜증	0	-1
실수 해명 소리 피곤	0	-1
부끄러움	0	-1
평생 공격 공격 검찰 지시 진실 사필귀정	1	1
도리	1	1
상식 방법 수사 사안 진실 은폐 검찰 대상 특검 발본색원 작업 필요	1	2
본인 인생 가난 불행 건설 에너지 소비	0	-2
임질 씌위고 김은혜 김경진 나경원 최강	0	-1
장애 어머니 설득 어머니 휠체어 가족 진짜	0	-1
장국 박사 허경영 아들 또래 존경	1	1
반장 범죄자 새끼 돌렬	0	-1
여론 조사 여론 조작 분노 표심 결집 예상	0	-1
작가 존경	1	1
품격 무식 족발	1	1
능력 파도 파도 대장	1	1
금리 인상 분양 상한 폐지	0	-1
선태 본인 후회 책임 본인	0	-1
공멸 심상정 이해 질문 탄소 배당 토지 이익 배당 탄소세 토지 이익 세수 전액 기본소득 세금 대신 배당 명칭	1	2
펌댓 중립 사실 감사	1	1
부끄러움 정신 이상자	0	-1
외교 대외 불안	0	-1
분위기 내일 소식 기대	1	1
나잇 근무 휴식 짬짬히보고 재방 오프라	1	1
차지 한국 전쟁 세월호 계략 지옥 하늘 기회 세월호 주축 교회 성당 사실 사실	0	-1
속죄	1	1
이용우 신상 털이 협박 무서워라 도데체	0	-1
특검 책임 걱정	0	-1
여호와 영광	1	1
개혁 희망 야바위 최후 발악 배신 부동시 기피자 전쟁 일본군 진입 주술 무능 부패 검사 부부 개인 운동 자유 헌법 보장 기본 물질 경제 기본 보장 정신 기본 제한 허용 운동 제한 금지 미만 공무원 선관위 편법 탈법 불법 주지 육림 부귀영화 출생 학벌 혜택 찬스 제도 선진국	1	1
가짜 뉴스	0	-1
쓰레기 범죄자 고마워요 화이팅	0	-1
거짓말	0	-1
김혜경 여사 가족 응원 최고 자랑	1	1
세금 집값 개돼지 운동권 여당 여자 최고 심판 지방 예서	1	1
결정 순간 좌파 스타일 세력 도움	1	1
전문가 수준 박사 하드 과학 경제	1	1
특검 대답 범인	0	-1
감사	1	1
바보	0	-1
여자 조카 조카 심신 변호 데이트 폭력 여자 여자 자식 쫍으 자식 눈앞 잔혹 피해자 아버지 고소	0	-1
화천 대유 언론 장학금 기레기 정신 세상 프레임	1	1
대장동 개발 비리 본질 대장 개발 비리 본질 하나은행 몸통 하나은행 화천 대유 지분 컨소시엄 참여 하나은행 컨소시엄 자산 관리 유대 주주 머니투데이 소속 검찰 출입 출신 투자자 클럽 뇌물 문제 곽상도 의원 전직 검사 민정 수석 박영수 특검 검사 구속 특별 검사 전직 검사 김수남 검찰 총장 판사 권순일 법관 최재경 전직 검사 민정 수석 홍선근 머니투데이 간자 클럽 언론 홍선근 나머지 인물 요직 최순실 실세 녹취록 이익금 분배 작업 과정 자기 비리 세상 시장 성남시장 퇴임 이익금 분배 화천 대유 비리 사건 대장동 개발 사업 기술 설계 성남시 하나은행 컨소시엄 참여 업체 수익 배분 주체 원칙 투자 비율 배분 화천 대유 이익 배분 설계 클럽 구성원 토건 세력 법조 브로커 조중동 기득 언론 대장동 개발 사업 설계 비리 몸통 여론 몰이 가짜 뉴스	1	1
실수 엉터리	0	-2
기계 공학 학력 우수 주변 인간미 이미지	1	1
서로 존중	1	1
동작구 시설 관리 공단 여성 전용 수영장 할인 제도	1	1
지지율 조사 회사 불법 작품	0	-1
서민 출산 기득 세력 노예 생산 서민 자식 자체 자식	0	-1
초중고등학교 근무 이력 허위 기재 국민대 대학원 박사 과정 사업 프로젝트 참여 허위 기재 서울대 경영 대학원 석사 허위 기재 뉴욕 주립 대학교 연수 허위 기재 한국 게임 산업 협회 에이치 컬처 대안 공간 루프 허위 경력 재직 증명서 부정 발급 삼성 미술관 전시 허위 기재 유흥 접객 종사 의혹 학위 논문 표절	0	-1
정치인 손해	0	-1
현실 정신 승리 깜빵행	0	-1
악성 가짜 얘기	0	-2
진실 확인	1	1
남성 최악 페미니즘 정치인	0	-1
수습 과정 거짓말 말꾸기	0	-1
위기 경제 화이팅	0	-1
부족 현명	0	-1
현명 감옥	0	-1
최고	1	1
위기	0	-1
눈물 분노	0	-2
예수 천국과 지옥 불교 천상 지옥	0	-1
페미니즘 혐오 차별 핑계 책임 회피 이익 추구 집단 차별 평등 검찰 독재 국가 남자 남자 페미니즘 여성 가족부 이름 평등 가족부 만족	1	1
부동산 니들 역대 전두환 최악	0	-1
이득 설명	1	1
뉴스 편파 공영 방송 특정 주관 부정 공정 방송 기회 공정	0	-1
최고	1	1
충격	0	-1
특검 거부 범인	0	-1
인기 가지 이유 가지 이유	1	1
사법 정상 구속 수사 처벌	1	1
여자 성폭행 안희정 피해자 김지은 성매매 성폭력 해결 여성 인권 모욕 추락 싸구려	0	-1
창피	0	-1
감옥 크도	0	-1
적극	1	1
경기도 성남 역대 만족도 조사 신중 선택 부탁	1	1
언론 핵심 수구 세력 깡패 모리배 부정 비리 적폐 선동	0	-1
실수 반복	0	-1
부작용 문제	0	-1
서결아 종말	0	-1
능력 능력자 운영 능력 집중 후회	1	1
폐미니스트 바보 바보	0	-2
이익 관심 진정 관심	1	1
지지자 의심 철회 고민	0	-1
정의 진실 상식	1	1
실망	0	-1
댓글 가슴 눈물	0	-1
실수 실수	0	-2
소블 범죄 가족 집단	0	-1
바보 박빙	0	-1
주작 선동 광우병 패시브 이네	0	-1
도경 양심 대장동 이득 아버지 시세 처분 아버지 집산 누나 아버지	1	1
가짜 방송 거짓 선동 미국 소고기 심장 빵구	0	-2
살인 심신	0	-1
선택 모두 고통	0	-1
도리 도리	1	2
언어 억지 진정	0	-1
자영업자 바보 총알받이 손실보상 해냐	0	-1
거짓말 팩트 후드려 집단	0	-1
능력 개뿔 사기꾼	1	1
소주 거짓말	0	-1
장점 앞뒤 상대방 프레임 달인 개탄	1	1
진실	1	1
거짓말 거짓말 거짓말 고도 의사 결정 희화	0	-3
현명 판단 기대	1	1
녹취록 거짓 면피	0	-1
색히 범인	0	-1
대장동 판사 검사 게이트 게이트 사퇴 사죄해라박범개랑 오수 노릇 이제 진실 발표	1	1
도리 공감	1	1
개검 개판 기레기 악의 카르텔 역사 최초 청산 유일	0	-1
감옥 청와대 찬성	0	-1
무속인 수준 이하 동네 바보 사회 퇴출	0	-1
무리 종북 세력 도둑 해체	0	-1
결식아동 급식 지원 지방 정부 사업 지원 경제 위기 여파 지자체 재정 자립도 감안 회계 연도 예산 긴급 편성 지원 예산 예산 전액 삭감	0	-1
이죄명이 전도 김대중 원통	1	1
코리아 리서치 신뢰	1	1
검찰 공화국 무속 공화국 불신	0	-1
사랑	1	1
자식 걱정 평생 소신 부모 자식 사랑 나라사랑 기호	1	1
시기 코로나 아무것 대통 검찰 공화국 앞날 걱정	0	-1
성남 자본금 성남 도시 개발 공사 하나은행 컨소시엄 출발 토지 매입비 아파트 건축비 감당 신탁 투자 펀드 방식 투자자 자금 모집 투자자 투자 비율 이익 방식 이명박 추진 서울 뉴타운 개발 서병수 부산시장 추진 부산 해운대 엘시티 개발 사업 등등 도시 개발 대부분 펀드 방식 추진 황금알을 낳는 거위 비유 동안 민간 개발 고집 토건 세력 법조 브로커 공생 관계 형성 이익 구조 고착 비리 공생 관계 절반 대장동 개발 사업 공공 개발 적용 성남시장 시장 칭찬 비판 물론 엄중 책임	1	1
고려 최종 선택 의심 여지 선택 합리	0	-1
부자 차별	1	1
출산 자살 국적 포기 사기죄 결핵 해결사 허경영 온라인 마지막 기회 영상 허경영	0	-2
라임 사건 도이치 주가 조작 요양 급여 부정 수급 사건 양평 아파트 개발 비리	0	-1
단독 시세 조종 의심 거래 장모 해명 논란 뉴스데스크	0	-1
